Date,Open,High,Low,Close,Volume,log_return,log_return_open,log_return_high,log_return_low,log_return_forecast,sma,wma,ema,dema,tema,aroon,rsi,willr,cci,ad,mom,slowk,slowd,macd,fed_funds_rate,^N225,^IXIC,^FTSE,^SPX,^DJI
2012-03-29 04:00:00,13125.990234375,13151.5703125,13032.669921875,13145.8203125,136250000,0.0014928694128670946,-0.005273247465596363,-0.004632753665102807,-0.002803613997522527,0.005024676889707163,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,0.13,-0.006678752725714655,-0.003096569557913593,-0.011600857311523223,-0.0016092239433873861,0.0014928694128670946
2012-03-30 04:00:00,13147.9404296875,13224.490234375,13147.7802734375,13212.0400390625,171190000,0.005024676889707163,0.0016708729805142504,0.0055292645029852965,0.008793667983523275,0.003962019447611998,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,0.13,-0.0030923807381875766,-0.001225176114456433,0.004604499686335116,0.003691613621621361,0.005024676889707163
2012-04-02 04:00:00,13211.3603515625,13297.1103515625,13153.6904296875,13264.490234375,108790000,0.003962019447611998,0.00481196711365234,0.00547631342549847,0.00044941641600080906,-0.004907834173647142,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0.14,0.0026058537029703885,0.009057753098864446,0.018276940600932587,0.007476626120982405,0.003962019447611998
2012-04-03 04:00:00,13258.9599609375,13265.3603515625,13131.2099609375,13199.5498046875,123980000,-0.004907834173647142,0.0035964552086588442,-0.002390592010480068,-0.0017105238290576006,-0.009499833995922642,1,1,1,-1,-1,1,-1,-1,-1,1,1,1,1,-1,0.14,-0.00590078124290274,-0.0019668279312042543,-0.00624939686670781,-0.003996611820141247,-0.004907834173647142
2012-04-04 04:00:00,13198.1904296875,13198.1904296875,13020.8603515625,13074.75,125000000,-0.009499833995922642,-0.004593815828367493,-0.005076421276787477,-0.008439122636901933,-0.0011180726822307373,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0.14,-0.02319127683926627,-0.014714752976267223,-0.02330703997829016,-0.010254926852538038,-0.009499833995922642
2012-04-05 04:00:00,13067.1796875,13088.1103515625,13012.4599609375,13060.1396484375,109530000,-0.0011180726822307373,-0.009976012378725746,-0.00837552020301708,-0.0006453568592646526,-0.010046345634134146,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,0.14,-0.005348282188964018,0.004036674679345129,0.0034828984015644183,-0.0006292401524213991,-0.0011180726822307373
2012-04-09 04:00:00,13057.5703125,13057.7197265625,12903.7802734375,12929.58984375,105580000,-0.010046345634134146,-0.0007356530059328087,-0.0023247025315864494,-0.008387044076086292,-0.01666295741074883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14,-0.022922415513923638,-0.010908140841166841,0.0,-0.011423437999542612,-0.010046345634134146
2012-04-10 04:00:00,12929.4404296875,12929.58984375,12710.5595703125,12715.9296875,159290000,-0.01666295741074883,-0.009861151202477445,-0.009861037807242195,-0.015087202670364576,0.007010635004036463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14,-0.0008635625960933614,-0.01850245948744341,-0.022634891470239237,-0.017229025277185804,-0.01666295741074883
2012-04-11 04:00:00,12716.919921875,12844.8203125,12716.919921875,12805.3896484375,125210000,0.007010635004036463,-0.01657353086406293,-0.006577829435120356,0.0005002738629369792,0.014050374002268643,-1,-1,-1,-1,1,-1,1,1,1,1,-1,1,-1,-1,0.14,-0.00834666102151152,0.008402624315972041,0.00696334997771274,0.007421289800123757,0.007010635004036463
2012-04-12 04:00:00,12806.4501953125,12986.9599609375,12806.2998046875,12986.580078125,119780000,0.014050374002268643,0.007015581424976573,0.011005132554493155,0.00700383800617127,-0.010604630530993748,-1,1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,0.14,0.006958671044209809,0.0128756796731277,0.013362643458345194,0.013685315235975748,0.014050374002268643
2012-04-13 04:00:00,12986.2001953125,12986.349609375,12845.2802734375,12849.58984375,140990000,-0.010604630530993748,0.01393830470043969,-4.699836660862718e-05,0.0030392278866398052,0.005573745561643042,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0.14,0.011814727349006196,-0.014577757554979807,-0.010332541574083197,-0.012553467125056119,-0.010604630530993748
2012-04-16 04:00:00,12850.8798828125,12986.76953125,12850.7998046875,12921.41015625,120990000,0.005573745561643042,-0.010474987841338181,3.23351132964376e-05,0.0004296010378319546,0.014912152058384278,-1,1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,0.14,-0.01751615534525797,-0.007643773136929269,0.0025622690086533647,-0.0005037272401734527,0.005573745561643042
2012-04-17 04:00:00,12921.7900390625,13131.3603515625,12921.7900390625,13115.5400390625,115320000,0.014912152058384278,0.005502754304976813,0.011072178453185418,0.005508985658411628,-0.0063323693891857045,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,0.14,-0.000626308762833414,0.01804664503752303,0.017615701690180795,0.015367979157954645,0.014912152058384278
2012-04-18 04:00:00,13114.5595703125,13114.5595703125,13027.490234375,13032.75,113520000,-0.0063323693891857045,0.014807993948303691,-0.0012802586912407429,0.008146721512121079,-0.005281451501450927,1,1,1,1,1,-1,-1,-1,1,-1,-1,1,1,1,0.14,0.021174753633193245,-0.0037437026772204865,-0.003769919369968305,-0.004063533761746023,-0.0063323693891857045
2012-04-19 04:00:00,13028.73046875,13080.2001953125,12896.8203125,12964.099609375,139810000,-0.005281451501450927,-0.006566075639220462,-0.0026233792569862776,-0.010080964603242228,0.005013610730362923,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0.14,-0.008192958061496693,-0.007911898526832281,-0.00012179514844554196,-0.005952075477202332,-0.005281451501450927
2012-04-20 04:00:00,12964.48046875,13082.5400390625,12964.25,13029.259765625,212080000,0.005013610730362923,-0.00494360862198507,0.00017886840103737559,0.005214775683402766,-0.007866287575674268,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,0.14,-0.002821923310664199,-0.0023668771289050705,0.004793024067865435,0.0011685826213373295,0.005013610730362923
2012-04-23 04:00:00,13028.2001953125,13028.2001953125,12845.580078125,12927.169921875,139370000,-0.007866287575674268,0.004902907478446012,-0.004162265926810546,-0.009195779884285058,0.005738025271619274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14,-0.002009098409347511,-0.010048821094727387,-0.01864050457052478,-0.008443113102887432,-0.007866287575674268
2012-04-24 04:00:00,12927.76953125,13050.2998046875,12926.490234375,13001.5595703125,134110000,0.005738025271619274,-0.007738579318436018,0.0016948532059085513,0.006278922965168765,0.0068342441277814605,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,0.14,-0.007798994193754533,-0.0029837442396584805,0.007718634547363224,0.003673019641628904,0.005738025271619274
2012-04-25 04:00:00,12997.6904296875,13105.7001953125,12993.599609375,13090.7197265625,135260000,0.0068342441277814605,0.005394007903712076,0.004236157934837162,0.005178186137332611,0.008663215890372907,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0.14,0.009771424979225772,0.022710765362038976,0.0016450079702829468,0.0135523428987414,0.0068342441277814605
2012-04-26 04:00:00,13090.1103515625,13227.8203125,13075.9599609375,13204.6201171875,107570000,0.008663215890372907,0.0070853276814986455,0.009274946173247362,0.006318528347339435,0.001792420268767923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14,8.579400415479887e-05,0.00690114466194331,0.005197314136451954,0.006657952133507798,0.008663215890372907
2012-04-27 04:00:00,13204.7001953125,13266.6796875,13192.2099609375,13228.3095703125,110850000,0.001792420268767923,0.008715831510033191,0.00293339393947872,0.008851074077726315,-0.0011103337585479474,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,0.14,-0.004290844605817124,0.006075319577070469,0.0049280673095402905,0.002411413929023093,0.001792420268767923
2012-04-30 04:00:00,13228.3095703125,13228.759765625,13176.009765625,13213.6298828125,127870000,-0.0011103337585479474,0.0017863558851298137,-0.0028623754538981204,-0.001228766865479842,0.004959097709262467,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,1,1,0.14,0.0,-0.007469454873324999,-0.006826016014041064,-0.0038910622753696145,-0.0011103337585479474
2012-05-01 04:00:00,13214.16015625,13338.66015625,13174.650390625,13279.3203125,123400000,0.004959097709262467,-0.0010702037713801618,0.00827336774326701,-0.00010317578331212747,-0.0008098572304215486,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,0.16,-0.018010331598954616,0.0013383527623275372,0.01288336272034171,0.005642435719684134,0.004959097709262467
2012-05-02 04:00:00,13278.1103515625,13278.1103515625,13192.2099609375,13268.5703125,100770000,-0.0008098572304215486,0.004827847390942043,-0.0045497562613411304,0.0013319426487918525,-0.0046821686150928295,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,0.16,0.003128451810768178,0.00308010376901397,-0.009351614141791597,-0.0024998055766587628,-0.0008098572304215486
2012-05-03 04:00:00,13267.58984375,13284.08984375,13175.6396484375,13206.58984375,102090000,-0.0046821686150928295,-0.0007926337060919834,0.0004502256774316031,-0.0012568574932587085,-0.012827092571593634,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,0.16,0.0,-0.011686251179183762,0.0014750928696122723,-0.0076883511035068415,-0.0046821686150928295
2012-05-04 04:00:00,13204.6201171875,13205.0,13022.33984375,13038.26953125,113790000,-0.012827092571593634,-0.0047574301822379495,-0.0059715210480138,-0.011703311279157238,-0.0022835258809851752,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0.16,0.0,-0.022727629392267287,-0.019524858863565354,-0.016278995721590046,-0.012827092571593634
2012-05-07 04:00:00,13035.849609375,13049.08984375,12970.0,13008.5302734375,110080000,-0.0022835258809851752,-0.012863552884791619,-0.011877158186549596,-0.004027333807429231,-0.005893509915755902,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0.16,-0.028230952272877613,0.0004801818971057817,0.0,0.000350519582897646,-0.0022835258809851752
2012-05-08 04:00:00,13000.73046875,13000.73046875,12810.3896484375,12932.08984375,138620000,-0.005893509915755902,-0.002697678559766755,-0.003712841775756589,-0.012382465361821188,-0.007531351684873976,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,0.16,0.006831506745434692,-0.0038922582314644795,-0.017931379267017523,-0.004287853134969311,-0.005893509915755902
2012-05-09 04:00:00,12921.8095703125,12921.8095703125,12748.48046875,12835.0595703125,147460000,-0.007531351684873976,-0.0060889976180561,-0.0060889976180561,-0.00484444738603671,0.001555499829311875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0.16,-0.014988264768331988,-0.003931342572485563,-0.00442051466695578,-0.006724827531781949,-0.007531351684873976
2012-05-10 04:00:00,12831.580078125,12931.7099609375,12820.2998046875,12855.0400390625,151650000,0.001555499829311875,-0.007007222165057348,0.0007658834300666397,0.005617751339641299,-0.002682733580536999,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,0.16,-0.003922436324162849,-0.0003646914031867795,0.002510345675178858,0.0025142474063852525,0.001555499829311875
2012-05-11 04:00:00,12851.7900390625,12918.009765625,12779.2802734375,12820.599609375,148370000,-0.002682733580536999,0.0015737782866177543,-0.0010599880184532855,-0.003204706189021615,-0.0098174678840105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0.16,-0.00627302016922718,6.141525720036698e-05,0.0056657375356773,-0.0033930913342817433,-0.002682733580536999
2012-05-14 04:00:00,12818.490234375,12818.8603515625,12661.48046875,12695.349609375,143190000,-0.0098174678840105,-0.002594426162187328,-0.007704892173288575,-0.009260780192552262,-0.005002476963530675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0.16,0.002290412372702947,-0.010705327874086875,-0.019926390671526347,-0.011175073102338487,-0.0098174678840105
2012-05-15 04:00:00,12695.0498046875,12758.4296875,12608.16015625,12632.0,156060000,-0.005002476963530675,-0.009676539805666788,-0.004725346306509342,-0.004220114755462667,-0.0026515644859024436,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0.16,-0.008179215017379586,-0.003043325627251883,-0.005117803742021996,-0.005762408276502476,-0.005002476963530675
2012-05-16 04:00:00,12617.3203125,12722.6298828125,12597.33984375,12598.5498046875,143130000,-0.0026515644859024436,-0.006141640324911712,-0.002809916765343639,-0.0008585676272775393,-0.012464465577532035,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0.16,-0.01124978736586477,-0.00683797890873995,-0.005957887429564015,-0.0044135439289479245,-0.0026515644859024436
2012-05-17 04:00:00,12598.3203125,12611.419921875,12440.51953125,12442.490234375,147430000,-0.012464465577532035,-0.001507001458213708,-0.008779541852637008,-0.012526818754617811,-0.005893192476737579,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0.16,0.00853279832696637,-0.021221950705094802,-0.012453953266075764,-0.015165797405604461,-0.012464465577532035
2012-05-18 04:00:00,12443.01953125,12492.9697265625,12336.759765625,12369.3798828125,240720000,-0.005893192476737579,-0.012403711089413072,-0.00943668226782178,-0.008375445175135776,0.010862963171712092,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0.16,-0.03034105100974184,-0.012481173119058258,-0.013351094921122833,-0.007415201826754865,-0.005893192476737579
2012-05-21 04:00:00,12369.150390625,12508.1103515625,12367.7197265625,12504.48046875,142110000,0.010862963171712092,-0.005954284458052622,0.0012111978205445644,0.0025064261852002752,-0.00013363290763423503,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,0.16,0.0026187103717876924,0.024323958498837638,0.006980647524220889,0.01590868439583931,0.010862963171712092
2012-05-22 04:00:00,12505.3798828125,12575.9599609375,12447.330078125,12502.8095703125,133650000,-0.00013363290763423503,0.010953441349927921,0.005409789878799383,0.006416317945200293,-0.0005327565511054809,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,0.16,0.01098892626329923,-0.0028594701628641243,0.018454324964902874,0.00048621879514186843,-0.00013363290763423503
2012-05-23 04:00:00,12501.51953125,12508.2998046875,12311.5595703125,12496.150390625,152190000,-0.0005327565511054809,-0.00030874292164294385,-0.005394643570930228,-0.010967524851510112,0.0026851884678652568,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,1,-1,0.16,-0.019981172930850062,0.003881056226227078,-0.025662843253827235,0.001692270514548765,-0.0005327565511054809
2012-05-24 04:00:00,12491.91015625,12539.58984375,12419.6298828125,12529.75,126810000,0.0026851884678652568,-0.0007689521281104894,0.0024984184917736627,0.008739652460730583,-0.005997310837239149,-1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,0.16,0.0007920890086454216,-0.0037754625653258003,0.015768271946913208,0.0013790801585880884,0.0026851884678652568
2012-05-25 04:00:00,12530.740234375,12533.1201171875,12421.5302734375,12454.830078125,93000000,-0.005997310837239149,0.0031035968362620207,-0.0005160771784281206,0.0001530033715618432,0.010054627132516224,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0.16,0.0019843676941210075,-0.0006517114450425739,0.0002616248671151961,-0.002167980702760717,-0.005997310837239149
2012-05-29 04:00:00,12454.830078125,12611.6103515625,12454.599609375,12580.6904296875,107510000,0.010054627132516224,-0.006076338371517572,0.006243096493742541,0.00265872188104277,-0.012866300282710874,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,0.16,0.008898166252418939,0.011722948860810095,0.007372568403787696,0.01101805527882847,0.010054627132516224
2012-05-30 04:00:00,12579.01953125,12579.099609375,12396.400390625,12419.8603515625,122830000,-0.012866300282710874,0.009921803785780428,-0.0025811706210732525,-0.0046838618285426235,-0.0021287096031005997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16,-0.0027633649373909976,-0.011782834381395341,-0.01755224392603545,-0.014438629304797283,-0.012866300282710874
2012-05-31 04:00:00,12414.41015625,12489.8701171875,12316.48046875,12393.4501953125,205140000,-0.0021287096031005997,-0.013172402282969762,-0.007118750389913007,-0.006467898335431574,-0.022429110335103006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16,-0.01053344363594478,-0.0035377088411157553,0.004445223704378231,-0.0022792610600432576,-0.0021287096031005997
2012-06-01 04:00:00,12391.5595703125,12391.6298828125,12107.48046875,12118.5703125,162940000,-0.022429110335103006,-0.0018423462297782606,-0.007896689900326295,-0.01711475891337783,-0.0014129094155371743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16,-0.012068754696335818,-0.02865225058643603,-0.01147335765372445,-0.024951295414361523,-0.022429110335103006
2012-06-04 04:00:00,12119.849609375,12143.6904296875,12035.08984375,12101.4599609375,126440000,-0.0014129094155371743,-0.022170988933026405,-0.02021150653710157,-0.005996945728120742,0.0021866190517218233,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,0.16,-0.017283073023181855,0.004550185633658872,0.0,0.00010954819498779878,-0.0014129094155371743
2012-06-05 04:00:00,12101.080078125,12147.5498046875,12072.169921875,12127.9501953125,108970000,0.0021866190517218233,-0.0015498608227931527,0.0003177585825373059,0.003076260655702925,0.02337578463681356,-1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,0.16,0.010357693503804229,0.00653657259856351,0.0,0.005710514594359025,0.0021866190517218233
2012-06-06 04:00:00,12125.0,12414.7900390625,12125.0,12414.7900390625,140110000,0.02337578463681356,0.001974725549566486,0.021761019656996457,0.004366639755023026,0.0037120468641729026,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,0.16,0.0179165919666702,0.023693755110811367,0.023281097888400607,0.022787776048048256,0.02337578463681356
2012-06-07 04:00:00,12416.5302734375,12555.259765625,12416.5302734375,12460.9599609375,131150000,0.0037120468641729026,0.02375923458398242,0.011251175667203966,0.02375923458398242,0.0074547326977562325,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,0.16,0.012367001764990506,-0.004827556513239905,0.01176163774309736,-0.00010647016016737382,0.0037120468641729026
2012-06-08 04:00:00,12460.8095703125,12554.2001953125,12398.4404296875,12554.2001953125,111810000,0.0074547326977562325,0.003559813381417642,-8.43961052748105e-05,-0.00145797850586939,-0.011453540811946819,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0.16,-0.021108471597668595,0.00963191964711335,-0.0023338839665589988,0.008081420799989608,0.0074547326977562325
2012-06-11 04:00:00,12553.8095703125,12650.4697265625,12398.48046875,12411.23046875,121060000,-0.011453540811946819,0.007435686145757732,0.007639060515422124,3.2293576016675918e-06,0.013013522772286608,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,0.16,0.019391742300818745,-0.017180610923793672,-0.0004969303644933024,-0.012700423815401067,-0.011453540811946819
2012-06-12 04:00:00,12412.0703125,12577.01953125,12411.91015625,12573.7998046875,111360000,0.013013522772286608,-0.011354759483855927,-0.005823045020978997,0.00108258584192466,-0.006176275475274498,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0.16,-0.010276586885080841,0.011796091919645117,0.007573832996999151,0.011583389901239803,0.013013522772286608
2012-06-13 04:00:00,12566.3798828125,12598.25,12453.6904296875,12496.3798828125,125780000,-0.006176275475274498,0.012355573078250704,0.0016866134248488716,0.0033604909410062957,0.012369211279811549,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,0.16,0.005970403948626184,-0.00864058454698928,0.0018434154204926517,-0.007048030071104175,-0.006176275475274498
2012-06-14 04:00:00,12497.8896484375,12698.6796875,12497.66015625,12651.91015625,128640000,0.012369211279811549,-0.0054651825989163955,0.007940111023400595,0.00352444024429608,0.009068821941406185,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0.16,-0.0022090693949008817,0.006267096775517481,-0.0030499265129438208,0.010756592649869777,0.012369211279811549
2012-06-15 04:00:00,12652.2099609375,12774.7001953125,12651.3798828125,12767.169921875,284290000,0.009068821941406185,0.012272098454363693,0.0059686412910998805,0.012224851583327345,-0.001987504600276571,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0.16,5.025776479252602e-05,0.012776190409652017,0.002137734054062055,0.010284745652146795,0.009068821941406185
2012-06-18 04:00:00,12767.01953125,12781.9296875,12696.1796875,12741.8203125,111280000,-0.001987504600276571,0.009033346275477746,0.000565762576168193,0.0035348453338481206,0.007467817189709863,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,0.16,0.01754773043662988,0.007811940222608485,0.002242554304624185,0.0014437039589353582,-0.001987504600276571
2012-06-19 04:00:00,12744.6201171875,12898.9404296875,12744.4697265625,12837.330078125,125180000,0.007467817189709863,-0.0017560156953501085,0.009112740447394786,0.0037962943690841313,-0.0010085396397632338,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.16,-0.007498432762198395,0.011821390595471269,0.017188519276543482,0.009767834417612748,0.007467817189709863
2012-06-20 04:00:00,12837.099609375,12877.1796875,12744.919921875,12824.3896484375,119110000,-0.0010085396397632338,0.0072301546604752265,-0.0016884424233176705,3.5324134375694175e-05,-0.01975178247991024,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,1,1,0.16,0.01107989938791277,0.0002354664471193739,0.0064236613037863205,-0.001687780512771723,-0.0010085396397632338
2012-06-21 04:00:00,12823.099609375,12857.3896484375,12561.4599609375,12573.5703125,146750000,-0.01975178247991024,-0.0010911841540886893,-0.0015380123681297065,-0.014499361494147005,0.005331100627596663,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0.16,0.008165633811005258,-0.02465255506786379,-0.009992290243048062,-0.022513208183375856,-0.01975178247991024
2012-06-22 04:00:00,12574.8203125,12674.080078125,12574.669921875,12640.7802734375,209990000,0.005331100627596663,-0.01955177485176425,-0.01435974678856569,0.0010510736708662428,-0.010986683140048416,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,1,0.16,-0.0029190907381688824,0.011590071833661689,-0.00951256829113274,0.00714898923450435,0.005331100627596663
2012-06-25 04:00:00,12639.7998046875,12639.8701171875,12458.009765625,12502.66015625,134090000,-0.010986683140048416,0.005154123737239783,-0.0027028560536848747,-0.00932069616834671,0.0025569645777154355,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0.16,-0.007269706598392517,-0.01964250137884334,-0.011491862953607828,-0.016083502390603004,-0.010986683140048416
2012-06-26 04:00:00,12503.5703125,12576.41015625,12452.0302734375,12534.669921875,109270000,0.0025569645777154355,-0.010836321831336006,-0.005033263766305129,-0.00048008692824026326,0.007339753103975252,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,0.16,-0.008119070359561312,0.006291568910472674,-0.0006790782253829949,0.004761368161020215,0.0025569645777154355
2012-06-27 04:00:00,12532.9296875,12646.8701171875,12532.7099609375,12627.009765625,97950000,0.007339753103975252,0.002345326899346506,0.005586913632909471,0.006458339544307544,-0.0019620074936281765,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,0.16,0.007646140866836348,0.007421433688733942,0.014019116478750277,0.00894478141961743,0.007339753103975252
2012-06-28 04:00:00,12626.25,12626.25,12450.169921875,12602.259765625,125870000,-0.0019620074936281765,0.007418424736709664,-0.0016317828323013396,-0.006607752170611272,0.02180655174335797,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,0.16,0.01631656484425118,-0.009023968705798933,-0.005591337919361512,-0.0021120283457667526,-0.0019620074936281765
2012-06-29 04:00:00,12604.599609375,12880.3896484375,12604.5302734375,12880.08984375,191630000,0.02180655174335797,-0.0017161844546720087,0.019927992265242275,0.01232202368639455,-0.00067570452766914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16,0.014839569156056723,0.029584478074296837,0.014117728688333862,0.024614793734920246,0.02180655174335797
2012-07-02 04:00:00,12879.7099609375,12902.1201171875,12795.48046875,12871.3896484375,109640000,-0.00067570452766914,0.021591406155322995,0.0016856756066914425,0.015035725348939554,0.00559911347576882,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,0.16,-0.0003664360857024365,0.00549752044082779,0.012379954494258903,0.002456292158706836,-0.00067570452766914
2012-07-03 04:00:00,12868.0595703125,12946.2001953125,12845.2802734375,12943.66015625,63850000,0.00559911347576882,-0.0009049631585337101,0.003410675844540078,0.003884429780103921,-0.0036369725951747567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16,0.00698499015233998,0.008384998593818903,0.008315522689897428,0.0062127715684242545,0.00559911347576882
2012-07-05 04:00:00,12941.849609375,12961.2998046875,12852.240234375,12896.669921875,97800000,-0.0036369725951747567,0.005717977509910513,0.0011656555889005343,0.00054168347530397,-0.009677080435766693,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,0.16,0.0014559329461011124,1.3453533546068236e-05,0.0008611200970789102,-0.004698041566321199,-0.0036369725951747567
2012-07-06 04:00:00,12889.400390625,12889.400390625,12702.990234375,12772.4697265625,96760000,-0.009677080435766693,-0.004060917751061269,-0.005562681004407626,-0.011680716175918347,-0.0028366500051477373,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0.16,-0.006524665251596351,-0.01311944606202197,-0.00528393498729756,-0.009477418655581979,-0.009677080435766693
2012-07-09 04:00:00,12772.01953125,12772.01953125,12686.5703125,12736.2900390625,100150000,-0.0028366500051477373,-0.009148494386773075,-0.009148494386773075,-0.0012934390206458214,-0.006551567669756485,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,0.16,-0.013826838869203335,-0.0018946891906933183,-0.006253449244137573,-0.00164017617051813,-0.0028366500051477373
2012-07-10 04:00:00,12733.8701171875,12830.2900390625,12606.91015625,12653.1201171875,114760000,-0.006551567669756485,-0.0029914222194957164,0.004551980614775466,-0.006298889528575361,-0.0038475394932150895,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0.16,-0.0044100632723073,-0.010092453267242611,0.006518310145000895,-0.00815912178959069,-0.006551567669756485
2012-07-11 04:00:00,12653.0400390625,12661.9697265625,12534.330078125,12604.5302734375,128420000,-0.0038475394932150895,-0.0063678762610028155,-0.013205793460226609,-0.005773802650986817,-0.002483200159946252,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,0.16,-0.0007601300483903379,-0.004956600558631776,7.060048734519233e-05,-1.4923688990578574e-05,-0.0038475394932150895
2012-07-12 04:00:00,12602.7099609375,12630.6396484375,12492.25,12573.26953125,142760000,-0.002483200159946252,-0.003985638498222458,-0.0024774109847413507,-0.003362834046791972,0.016080616575078567,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,0.16,-0.01491008915535489,-0.007573687783291115,-0.009971020848407633,-0.004999574352459078,-0.002483200159946252
2012-07-13 04:00:00,12573.73046875,12784.73046875,12573.0400390625,12777.08984375,121080000,0.016080616575078567,-0.0023021129668462574,0.012125946441486464,0.006446390104557929,-0.003911493104330974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16,0.0004712590041673992,0.014643558394772412,0.010253459139953767,0.016362759247573275,0.016080616575078567
2012-07-16 04:00:00,12776.330078125,12779.580078125,12690.0498046875,12727.2099609375,93500000,-0.003911493104330974,0.015984492244722377,-0.0004029360138807431,0.009263364304528031,0.006135674681547755,-1,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1,0.16,0.0,-0.003972172381156064,-0.0006532542603320359,-0.0023169958916205513,-0.003911493104330974
